1093.7314,-1582.5674
1093.8274,-386.8569
1094.5829,-312.32355
1097.128,-391.73257
1097.6066,-1587.5815
1098.4137,-368.3711
1098.6086,-363.3696
1099.2722,-1559.4065
1100.0773,-1618.0087
1100.3427,-383.4902
1100.5254,-1609.5017
1102.2863,-339.72543
1102.4631,-1590.9963
1103.0295,-337.63406
1104.1212,-377.53308
1104.1399,-1638.5298
1105.8555,-340.24295
1106.9331,-369.91058
1107.3246,-1627.3041
1107.7896,-344.3913
1107.9464,-360.29962
1107.9731,-342.3173
1108.0356,-366.29608
1108.1285,-328.74667
1108.3541,-337.6284
1108.9514,-1619.0698
1109.4984,-327.05106
1110.0284,-1577.812
1110.738,-374.70108
1110.8165,-364.293
1111.1235,-360.04337
1111.6755,-1551.2117
1112.0203,-1557.9473
1112.0735,-1582.1609
1112.1516,-1576.372
1112.8885,-352.71368
1113.8898,-345.5996
1113.9877,-333.13495
1115.4344,-1614.3977
1115.8251,-381.17368
1116.878,-369.3794
1116.9525,-347.05817
1117.1642,-354.92856
1117.994,-1632.6313
1118.79,-335.15527
1119.8281,-1562.9739
1119.8878,-1619.7404
1121.2992,-362.10614
1122.3464,-350.5006
1123.35,-1585.7777
1123.4402,-1590.1483
1123.4604,-1581.8359
1123.741,-348.15503
1124.5409,-1620.6097
1126.5852,-1568.987
1126.9448,-372.4402
1129.4886,-1564.0941
1129.6696,-365.86533
1130.137,-353.09085
1130.5973,-1617.7828
1130.7487,-355.47888
1131.2177,-334.2706
1131.4023,-390.7916
1131.8019,-349.89417
1132.181,-341.45984
1132.3619,-380.69067
1132.6438,-1610.8463
1132.6735,-1625.3535
1132.7339,-335.00113
1133.9126,-1555.9176
1136.5869,-337.0406
1137.0164,-1585.9271
1137.3855,-1562.8031
1137.521,-1559.06
1137.611,-1607.6969
1137.9941,-388.4959
1138.4133,-407.432
1139.8502,-1559.9985
1140.0913,-399.39062
1140.1013,-369.79318
1140.7797,-1634.5022
1141.9744,-1631.4698
1142.3087,-344.03558
1142.6373,-334.9804
1143.0814,-376.9971
1143.6064,-1589.6958
1144.909,-362.92993
1145.0315,-1602.5669
1145.1992,-396.79938
1145.6685,-1566.5193
1146.9998,-384.28595
1147.7793,-385.5259
1149.0951,-335.83334
1149.6926,-1581.8776
1149.9211,-354.25592
1150.2784,-1609.5027
1150.4031,-365.91888
1150.5482,-1561.7726
1150.6288,-408.15665
1150.7172,-333.28998
1151.4938,-1633.1367
1151.7821,-1579.3901
1152.228,-1564.5842
1152.5072,-1589.7491
1152.7683,-385.71292
1152.8856,-369.603
1153.4762,-1555.9395
1154.371,-1587.0017
1154.6763,-1619.6598
1155.3435,-373.25815
1155.5591,-1583.2847
1156.0875,-1613.8588
1156.1881,-1557.954
1156.8192,-1624.3798
1157.0317,-1580.8582
1159.2356,-362.64612
1160.2048,-1622.2069
1160.3076,-1614.8716
1160.6841,-361.64233
1161.5404,-396.67822
1161.6747,-342.35068
1162.2983,-341.32034
1164.3483,-1632.7892
1164.3784,-1628.7334
1164.7478,-417.61456
1164.9166,-1613.019
1165.2631,-1597.9044
1165.7177,-414.81036
1165.921,-384.42392
1166.2225,-1614.4785
1166.6951,-1632.4174
1167.4272,-407.24557
1167.6378,-1614.1714
1167.7285,-1598.6525
1168.5505,-401.72443
1169.1716,-1615.832
1169.1781,-403.8494
1170.1456,-368.5117
1170.1677,-360.96277
1170.7526,-1635.7484
1171.4153,-1585.9935
1171.825,-390.88995
1172.3611,-1642.8757
1172.7765,-380.12775
1173.0997,-1594.4305
1173.1494,-400.88962
1173.3389,-419.33118
1173.5084,-1590.0508
1173.5715,-1601.709
1173.9661,-410.1775
1174.3232,-1635.2892
1174.533,-393.3549
1177.8531,-349.23776
1178.0219,-348.08176
1180.6731,-415.39536
1183.2516,-371.94662
1183.2858,-1641.8807
1183.7299,-372.29086
1184.0612,-1596.1322
1184.3168,-399.95813
1185.2086,-387.67383
1185.4933,-1589.6461
1185.5336,-335.57513
1185.8231,-383.98996
1185.8561,-1592.7155
1189.6836,-395.5323
1190.9684,-1600.8589
1191.3184,-1583.4185
1191.7001,-382.28162
1192.9329,-350.3778
1193.3063,-1567.195
1194.1987,-379.57678
1194.2174,-352.23303
1194.7383,-1620.4233
1195.1962,-1582.4495
1195.4628,-1604.2606
1195.9421,-1615.713
1196.244,-1635.5381
1196.3933,-334.8273
1196.4025,-1583.5576
1196.4252,-334.76953
1196.5208,-395.14267
1199.7435,-387.92673
1200.0297,-1576.8838
1200.2352,-376.06226
1200.3663,-1605.9481
1200.4131,-389.3113
1200.5532,-1638.2161
1200.9866,-386.77774
1201.6448,-1610.1881
1201.9114,-326.18378
1202.2424,-1589.1405
1202.5238,-1567.7473
1203.8367,-359.20276
1203.8561,-359.26352
1205.1843,-1581.5049
1205.3152,-343.13812
1205.3412,-343.0772
1206.5161,-334.3905
1206.6062,-1588.9937
1207.2598,-380.97836
1207.2689,-379.65668
1207.5952,-1584.772
1208.3318,-404.8649
1208.5741,-392.39456
1209.1498,-362.2549
1209.3807,-340.566
1209.6912,-1586.0475
1210.2194,-1640.4508
1210.352,-397.58752
1210.7963,-1629.0281
1211.4886,-396.95816
1211.735,-1653.7826
1212.5848,-408.64166
1212.7646,-1584.275
1213.5249,-390.34793
1213.756,-328.344
1214.0306,-1583.7826
1214.4061,-407.6001
1214.811,-394.0924
1216.1663,-406.90417
1216.1786,-1614.3148
1216.5189,-1623.4012
1218.115,-383.05273
1218.1844,-406.57462
1218.4014,-394.63968
1219.8945,-1625.8828
1220.467,-397.85513
1220.967,-360.98956
1221.6401,-1625.8629
1222.0364,-341.5026
1222.2255,-401.55295
1223.0402,-398.58377
1224.0209,-1643.0453
1224.1764,-365.8315
1224.5118,-410.52026
1225.0436,-416.1712
1225.0989,-334.0494
1225.4742,-1644.7231
1226.2822,-1652.635
1227.0664,-1666.2545
1227.4478,-409.14606
1227.4805,-1608.6411
1227.995,-410.17258
1228.0061,-419.1794
1229.3861,-413.00598
1230.0312,-348.45123
1231.3602,-360.15244
1232.0083,-404.86307
1233.0095,-404.61575
1233.5122,-1658.7133
1234.3964,-1627.6069
1234.6487,-366.73828
1235.2972,-1618.8954
1235.4296,-1638.7463
1237.2477,-367.4817
1237.2991,-1628.9792
1237.4896,-367.69693
1237.7655,-398.49542
1238.2969,-1673.9589
1238.3464,-1619.3098
1238.4506,-1614.5913
1239.1108,-339.68225
1239.2352,-1587.8418
1239.8127,-385.76764
1240.2537,-384.4609
1240.4302,-378.07025
1240.788,-1654.4099
1241.4374,-393.12216
1242.0505,-378.26276
1242.5085,-1620.0681
1242.5798,-398.15863
1244.8103,-1610.3387
1245.2544,-323.9641
1248.2023,-1611.7743
1248.955,-1608.7332
1249.749,-1656.6653
1249.8749,-1599.8987
1249.9075,-1668.0052
1250.5103,-376.3177
1251.1179,-356.29367
1251.1732,-1607.9854
1251.597,-1651.2762
1253.3198,-1657.6876
1254.0973,-358.4528
1255.4312,-346.00912
1255.4962,-1598.8381
1257.3314,-354.8631
1257.5238,-1647.3806
1258.8805,-1654.1267
1259.1653,-1675.045
1260.1283,-392.52707
1260.2457,-392.4535
1260.7256,-1585.8978
1260.8923,-374.73297
1262.3059,-398.74292
1262.4186,-398.76
1262.7552,-411.6885
1262.9055,-411.5698
1264.344,-384.69183
1266.2784,-1621.1979
1266.6395,-327.59735
1267.2103,-420.01862
1268.8944,-1650.7543
1269.2627,-1634.5206
1269.477,-392.80472
1269.737,-1651.097
1270.2148,-434.19125
1271.5519,-400.5526
1271.576,-1663.7999
1271.946,-1684.9845
1272.5703,-1580.9308
1272.8999,-353.3609
1273.2668,-1601.5625
1273.4164,-419.74234
1274.0364,-406.64395
1275.9694,-428.62216
1276.2914,-1623.7946
1277.3125,-343.6389
1277.8033,-1591.2719
1278.265,-1617.9587
1278.7502,-428.47272
1279.2703,-1626.7585
1279.336,-373.1153
1281.7277,-429.34503
1281.932,-1676.4712
1282.0099,-383.63278
1282.7675,-333.62607
1283.3256,-352.423
1284.0118,-1609.4932
1284.8195,-395.46475
1286.2125,-370.12973
1288.1326,-410.2174
1288.3962,-1596.3641
1289.0209,-1618.9303
1290.2974,-1670.0424
1290.7677,-1629.2748
1291.0552,-409.40945
1291.231,-1662.9296
1291.7559,-1629.3247
1293.7566,-1640.1703
1294.4066,-408.77588
1295.1246,-1642.8652
1295.3643,-412.81805
1295.5457,-1651.1075
1295.5552,-382.0368
1295.8479,-345.93964
1297.1552,-1605.4303
1297.505,-1642.8054
1298.343,-351.2396
1298.5688,-1656.8973
1298.5865,-374.19354
1298.8406,-419.08508
1299.5009,-412.1408
1300.2161,-334.23163
1300.5254,-1613.4177
1300.689,-1648.4664
1303.5128,-1661.4991
1304.1179,-394.53018
1304.8052,-335.38974
1305.223,-1596.2719
1306.2631,-1675.0442
1307.1849,-416.34885
1309.9048,-349.69604
1310.6521,-1645.6967
1310.8477,-1621.0719
1311.2992,-1628.5632
1311.3053,-382.4264
1311.6476,-364.3024
1311.7025,-410.88147
1312.4089,-400.38336
1312.8356,-1653.097
1312.9197,-340.90973
1313.1725,-402.12204
1313.6886,-1618.9727
1314.0549,-346.74045
1316.2571,-365.7904
1317.1022,-413.0117
1318.414,-413.975
1318.6638,-1658.2253
1318.8907,-374.3821
1319.0767,-406.88974
1319.2317,-391.0094
1319.4125,-1629.1326
1321.7155,-370.24762
1322.441,-353.584
1322.6632,-406.14053
1324.3745,-418.83603
1325.8049,-1624.3854
1325.9507,-345.6608
1328.1554,-375.34735
1328.9597,-399.91373
1330.8864,-396.0724
1332.0466,-398.06006
1332.8748,-344.40143
1334.9943,-396.4477
1336.8163,-411.9316
1336.8256,-371.4751
1337.0118,-429.02005
1337.1387,-363.60083
1337.2352,-374.85626
1339.8997,-401.84808
1340.1217,-407.46133
1340.3506,-337.01526
1342.4558,-1617.9178
1343.4452,-420.6942
1345.3307,-424.3192
1345.7648,-386.52124
1346.1841,-352.5404
1348.9799,-379.2817
1350.1561,-413.33594
1350.2529,-420.21515
1351.2366,-409.3228
1353.9053,-361.08545
1356.7614,-378.16095
1359.2451,-353.614
1359.5294,-346.8677
1359.8851,-421.44373
1359.9603,-382.01276
1362.3099,-407.3683
1363.531,-345.1571
1365.3176,-364.34317
1368.7943,-397.73926
1371.0443,-383.513
1371.6172,-362.56866
1372.5977,-390.35233
1376.8193,-424.54318
1379.0795,-413.74515
1379.6188,-406.18683
1379.738,-353.0566
1380.0798,-383.33194
1381.1366,-411.54288
1381.3976,-1607.0288
1381.8837,-360.5857
1382.1235,-371.2298
1382.2992,-362.74835
1382.4816,-405.67984
1384.7429,-409.91452
1385.525,-1630.1626
1386.1117,-1617.4172
1388.3733,-411.25906
1388.5635,-402.09427
1390.3928,-402.2363
1390.5554,-406.1744
1391.1732,-1596.271
1391.7705,-349.05197
1393.6744,-366.49762
1394.7561,-342.28003
1395.3262,-394.30923
1395.6448,-353.83798
1396.6582,-1604.1705
1397.0292,-401.88174
1399.0198,-346.6611
1399.4814,-1590.234
1399.5411,-1614.84
1401.3182,-1625.8622
1402.0508,-321.06378
1402.4631,-360.72745
1402.9844,-412.54138
1404.5564,-371.70175
1405.8184,-373.15524
1406.0465,-1631.0334
1406.2604,-347.48483
1406.6604,-1598.702
1407.2322,-363.2691
1408.7649,-333.00894
1408.7798,-335.95898
1410.8939,-373.29846
1411.5381,-398.33347
1413.5631,-397.13263
1414.0192,-397.45178
1414.3214,-1614.8469
1414.6854,-1635.4303
1415.6948,-1594.8364
1416.718,-310.09344
1417.3342,-1609.6249
1417.4827,-328.9193
1418.1154,-364.86844
1419.1592,-366.71198
1420.8186,-1576.7753
1421.5687,-371.40146
1421.7706,-393.2259
1422.5414,-1597.6315
1422.8066,-381.75024
1422.8712,-328.65216
1424.3339,-1621.5596
1424.3821,-356.0904
1424.7859,-1612.872
1425.4489,-333.3558
1426.1036,-324.7115
1426.4209,-380.2187
1427.0808,-391.80988
1427.2147,-376.4578
1428.8374,-368.4901
1429.1139,-316.02905
1429.3047,-1631.8055
1429.7891,-1581.2659
1431.267,-1571.988
1431.9178,-339.59003
1432.2512,-359.179
1432.4377,-306.0982
1432.6311,-358.5452
1432.7429,-408.7146
1432.8016,-393.53607
1433.6711,-1595.8892
1433.8274,-349.01227
1434.5779,-1605.5564
1434.6515,-391.11453
1435.5524,-1641.6901
1435.7798,-380.36612
1435.8723,-1625.0338
1436.3237,-312.5195
1436.3589,-364.96674
1436.8306,-1621.3337
1437.5627,-348.97266
1437.81,-1631.5828
1442.0839,-389.12958
1442.1819,-318.95172
1442.7844,-1580.0634
1443.008,-1604.5049
1444.3824,-1655.2467
1445.1265,-351.43774
1445.1547,-346.3902
1445.3456,-1634.8918
1445.6818,-310.26678
1445.7622,-326.32996
1446.1539,-402.09564
1447.6089,-395.70633
1447.7661,-1622.515
1449.5435,-314.87717
1450.2208,-330.50452
1450.2375,-1609.3015
1450.9175,-404.04218
1452.1003,-329.16095
1452.1403,-1624.0939
1452.1895,-1621.7126
1454.3129,-1590.1929
1455.8915,-343.6108
1456.8293,-306.94592
1457.7166,-295.25772
1457.8118,-408.47147
1458.1538,-1626.4316
1458.6213,-1612.2106
1458.712,-1658.8756
1460.5654,-406.3747
1460.741,-381.28128
1460.9336,-1614.2922
1461.7252,-396.59195
1463.3558,-372.31662
1464.1552,-295.20053
1464.9192,-337.0399
1466.2325,-1614.4146
1466.239,-327.23953
1467.0927,-384.31882
1468.182,-356.64203
1468.6255,-339.55942
1469.6248,-1660.5162
1469.6997,-1625.7561
1469.8364,-302.87387
1472.584,-387.10678
1473.1958,-340.96417
1474.9227,-387.4653
1474.9789,-1661.5706
1475.0823,-395.52008
1475.7953,-326.5995
1476.2174,-296.88235
1477.4678,-337.81723
1477.6412,-1654.4093
1479.3069,-365.78568
1479.5919,-1596.147
1480.5074,-307.9472
1481.2505,-342.55502
1481.4814,-369.8788
1482.379,-345.81033
1482.6462,-1632.6869
1483.3586,-1610.5868
1483.4819,-397.60803
1483.8348,-293.16888
1484.067,-311.55118
1484.3119,-371.0066
1484.7975,-344.30884
1484.9419,-1580.8392
1485.3336,-1629.7101
1485.5468,-344.80734
1485.7235,-319.2261
1486.7421,-1596.1387
1487.3427,-394.0765
1487.8035,-371.9286
1487.9052,-1601.2822
1487.9846,-1626.3483
1488.055,-1661.8959
1488.5504,-313.07275
1489.2706,-396.9743
1489.3892,-1612.6188
1489.7166,-1631.1794
1489.7189,-306.3984
1490.699,-1629.3342
1491.2274,-373.73965
1491.4326,-367.38303
1492.1549,-1671.2192
1493.1761,-362.94543
1493.2562,-396.99646
1493.26,-343.4092
1493.5415,-1585.9818
1494.7777,-379.94534
1494.9525,-390.7606
1495.0963,-318.5151
1495.1156,-1595.9698
1495.2869,-1673.493
1495.8142,-380.83347
1495.8273,-383.9578
1495.9751,-1645.039
1497.2565,-1663.2783
1497.2756,-402.35635
1499.0485,-1657.2026
1499.5585,-1671.3761
1499.8438,-344.24515
1499.9843,-1620.3257
1500.0535,-1596.8185
1501.7504,-292.94708
1501.9097,-318.38663
1502.1764,-1627.2399
1502.295,-337.38263
1502.7572,-334.15472
1502.9235,-386.65283
1503.2528,-318.50748
1504.6748,-300.6981
1505.2213,-326.03116
1505.713,-1682.4832
1505.986,-294.5354
1506.4202,-1640.5662
1506.4323,-384.76993
1506.5109,-1594.9548
1507.0643,-321.97617
1507.3127,-1647.3184
1508.0201,-1695.3142
1509.1344,-330.16632
1509.1936,-1626.8512
1510.0581,-283.81494
1510.0836,-1592.236
1511.207,-292.01062
1511.4294,-362.0186
1511.9164,-339.7128
1512.3484,-1641.6105
1513.0635,-361.83755
1513.7448,-1646.2402
1514.0555,-343.52652
1514.8575,-1593.8445
1514.9183,-1628.9685
1515.2396,-1614.9243
1515.6102,-277.04703
1515.9789,-1587.824
1516.5721,-288.99545
1517.1443,-1656.9194
1517.5618,-359.174
1517.6682,-388.27844
1519.0477,-384.72098
1519.901,-1682.1226
1520.0645,-318.2225
1520.4425,-365.9227
1521.7704,-299.91977
1522.5067,-348.70557
1522.9031,-305.36432
1522.9319,-1645.881
1523.2195,-1706.6904
1524.2622,-344.81216
1524.7623,-1671.5614
1525.315,-1690.2825
1526.1213,-1709.1061
1526.1808,-1608.0314
1526.5266,-1671.2996
1527.7114,-1623.1661
1527.8998,-367.0909
1528.0876,-1614.8799
1529.2747,-1657.2139
1529.6467,-1647.0507
1530.1969,-309.45828
1530.4711,-366.47702
1530.522,-353.07272
1532.048,-1676.6023
1532.8998,-298.0124
1532.9553,-1627.9753
1533.1213,-317.8309
1533.7123,-375.86
1534.7845,-1666.0492
1535.0902,-1677.7959
1535.1608,-1697.1575
1535.4219,-1671.1582
1535.8811,-338.0644
1535.9817,-315.52567
1536.2941,-1616.3597
1536.3055,-1707.7567
1536.5688,-1655.0309
1537.1072,-1691.9629
1537.2241,-368.91742
1537.5859,-1649.8942
1538.4431,-1703.4978
1539.2726,-1649.2418
1539.3145,-1659.94
1539.4117,-1690.5956
1539.4666,-1644.1248
1539.7655,-1690.1605
1540.2073,-1626.227
1540.5151,-328.4449
1540.7295,-1713.0853
1541.0656,-340.46927
1541.1155,-1623.5756
1542.1975,-289.26102
1542.4406,-332.7809
1542.4915,-1711.4918
1542.9261,-1653.3414
1543.052,-326.6014
1543.1537,-306.21902
1544.1544,-388.1839
1547.0002,-1304.2983
1547.6693,-377.02176
1548.8527,-294.24994
1549.2312,-1707.6201
1549.3958,-316.87857
1549.7007,-1335.7067
1549.8977,-285.06497
1549.91,-1356.9031
1550.0767,-1358.9514
1550.2278,-1308.1271
1550.9712,-1270.9512
1551.1599,-1699.062
1552.7833,-1448.4218
1553.0443,-1303.7867
1553.3021,-305.18622
1553.5377,-390.85422
1553.7097,-1643.1996
1553.8201,-1336.3625
1554.6217,-1696.4478
1555.0477,-1257.5225
1555.1608,-1713.7262
1555.226,-1632.978
1556.2543,-1672.5391
1556.3556,-1313.719
1556.387,-370.4158
1556.608,-1622.1882
1556.8988,-384.6286
1557.3105,-1705.249
1557.414,-1345.6178
1557.6714,-1698.9513
1558.719,-1429.9904
1558.9305,-350.04233
1559.0082,-375.35837
1559.2847,-1643.5796
1559.4454,-1463.8964
1559.8269,-1346.5343
1559.9426,-321.03854
1560.1832,-366.3278
1560.415,-1360.2495
1560.9875,-1443.0117
1561.0072,-1633.933
1561.4392,-1713.8513
1562.1573,-346.2797
1562.3125,-1339.5889
1562.3344,-1683.3975
1562.4309,-358.98407
1562.9744,-1311.1353
1563.1687,-1427.1407
1563.4672,-341.80396
1563.7175,-398.28735
1563.8666,-294.46967
1564.4065,-1271.2075
1565.4432,-1351.9297
1565.4918,-321.3012
1565.5018,-358.57126
1566.1356,-1642.4813
1566.5021,-1619.3615
1566.5496,-366.60974
1567.0518,-1286.0204
1567.5437,-1452.0444
1567.905,-399.6683
1568.3104,-1353.7896
1568.7592,-1456.2281
1569.0409,-345.7438
1569.0675,-1698.3141
1569.2015,-1466.1216
1569.9816,-1688.4249
1570.2523,-373.49063
1570.6309,-1711.5963
1571.29,-1337.4102
1571.4718,-307.32776
1571.6185,-1287.9166
1571.8347,-1312.2029
1572.9263,-370.97397
1573.0173,-1382.3113
1573.9637,-312.86154
1574.013,-1417.2227
1574.4773,-1476.5406
1574.5399,-1629.736
1574.7465,-1452.4183
1574.8534,-1347.8284
1575.2029,-1624.789
1575.3263,-1271.064
1575.3701,-1706.4558
1575.6056,-1329.2693
1575.9275,-1284.417
1576.2324,-1714.8689
1576.98,-1307.0836
1577.2706,-1294.6675
1577.3226,-393.73172
1577.4816,-1684.3439
1577.5431,-1350.9275
1578.0544,-352.50922
1578.1561,-325.67322
1578.1613,-1439.9148
1578.3881,-1628.7869
1578.8116,-1716.9126
1579.1576,-367.62683
1579.1986,-1667.3608
1579.3171,-1260.5109
1579.4735,-1701.4629
1579.4908,-395.99948
1579.976,-1611.9814
1579.9984,-341.2851
1580.022,-1715.915
1580.1208,-1339.6842
1580.2631,-1322.925
1580.4971,-1287.7316
1580.6472,-386.06143
1581.103,-1302.4148
1581.7507,-373.74768
1581.779,-388.51245
1581.9375,-1633.7001
1581.9548,-373.4408
1582.3339,-1628.041
1582.5784,-1688.288
1582.6765,-1667.63
1582.9005,-1451.4954
1582.9628,-1338.9391
1584.319,-351.1466
1584.5676,-1327.3304
1584.878,-1427.3448
1584.9214,-1701.0178
1584.9259,-1637.7812
1585.4551,-370.59656
1585.4735,-305.2711
1585.769,-1365.5465
1586.4458,-1615.9921
1586.7793,-1306.5854
1587.5862,-1466.6208
1588.152,-1355.4714
1588.1547,-1295.7449
1588.1902,-1256.0233
1588.3018,-1377.3511
1588.7388,-1296.8445
1588.9841,-1681.541
1589.1554,-1396.7441
1589.5854,-1318.793
1590.2112,-376.81003
1590.309,-380.00116
1592.5524,-315.391
1592.9774,-1670.4836
1593.1053,-1345.0682
1593.4968,-1272.6346
1593.7462,-1612.606
1594.3678,-1339.8885
1594.6487,-1690.1635
1596.1471,-1313.3074
1596.2106,-1289.7471
1596.4105,-1274.3893
1596.4783,-345.6585
1596.5527,-1242.7953
1596.6848,-354.1922
1597.0044,-371.20844
1597.2074,-1706.4551
1597.2283,-1620.4684
1597.3224,-1302.9849
1597.7523,-330.80984
1598.2328,-1301.4819
1598.4543,-1424.6528
1598.4965,-1607.365
1598.7336,-1403.1779
1599.0531,-1347.672
1599.0935,-374.624
1599.3707,-668.0097
1599.5206,-357.78528
1599.8817,-1237.0454
1599.884,-1640.1267
1600.5851,-1270.0734
1600.9084,-1635.3492
1600.9933,-1307.2349
1601.082,-1661.4016
1601.1953,-1366.1848
1601.3187,-665.813
1601.3479,-1292.5338
1601.3649,-1688.3698
1601.4825,-1623.2474
1601.6047,-1292.4194
1601.9998,-1239.7606
1602.2776,-1646.6852
1602.4972,-1705.491
1602.832,-1585.0659
1603.0394,-1678.9413
1603.384,-1299.0293
1603.457,-674.09033
1603.9525,-1682.6578
1604.1697,-1290.88
1604.2473,-317.56552
1604.4269,-1644.742
1604.9131,-1291.2986
1604.959,-1648.065
1605.0044,-1303.9353
1605.0975,-1411.1226
1605.1062,-1336.9523
1605.2004,-611.7952
1605.5378,-1299.965
1605.91,-706.7746
1606.7205,-1446.1512
1606.7698,-690.98
1606.7831,-1613.0719
1607.1088,-357.30765
1607.2253,-1588.2909
1607.2521,-353.21527
1607.268,-1576.8322
1607.6819,-680.4205
1607.8002,-1643.3073
1608.1735,-698.1501
1608.6097,-1290.463
1608.727,-1321.8767
1609.1184,-1246.7509
1609.6292,-648.26
1609.7339,-689.76074
1609.8212,-340.18817
1610.0419,-1294.5547
1610.0815,-1257.4453
1610.1467,-1305.4197
1610.9094,-1295.3163
1611.0544,-1432.0323
1611.2839,-1267.7716
1611.2941,-1380.6823
1611.3287,-1611.234
1611.4916,-640.5311
1611.6136,-326.45737
1611.622,-1312.7241
1611.7039,-1351.8254
1611.8125,-1675.183
1612.1229,-1704.6001
1612.2104,-688.6583
1612.4207,-381.8883
1612.632,-399.2466
1612.9054,-373.03397
1613.0612,-1577.8422
1613.2972,-1576.0929
1613.3948,-381.511
1613.4207,-386.1596
1613.5057,-390.8921
1613.5645,-1340.5018
1613.7793,-671.00256
1613.8346,-679.07715
1613.8678,-340.61285
1613.9446,-1300.8752
1613.9696,-358.68024
1614.1069,-1672.3711
1614.1531,-1610.3542
1614.1974,-656.4111
1614.3809,-369.77557
1614.4917,-393.1053
1614.4937,-695.56464
1614.6227,-408.1699
1614.743,-1257.9658
1614.9628,-1590.847
1614.9799,-1676.6609
1615.3778,-1419.3329
1615.4712,-1606.6063
1615.6316,-1302.8291
1615.9373,-1298.0916
1616.0651,-1607.4153
1616.3915,-374.39447
1616.4338,-1299.021
1616.5623,-314.13367
1616.7032,-327.4922
1616.7561,-403.81
1616.845,-1232.3724
1617.0645,-1301.9662
1617.5957,-580.8534
1617.7579,-613.5173
1617.9382,-1664.0148
1617.9639,-407.51566
1617.9943,-1320.1908
1618.3011,-382.82233
1618.4248,-419.32898
1618.8944,-433.93933
1618.9258,-640.2617
1619.126,-1396.4165
1619.1984,-1602.6525
1619.236,-522.4214
1619.3898,-328.66006
1619.4705,-1648.8208
1619.642,-721.70886
1619.6932,-1295.3608
1619.7308,-1660.0707
1620.2118,-1644.795
1620.3228,-1373.4336
1620.5018,-368.60086
1620.5259,-595.4389
1620.5963,-1270.0249
1620.7458,-1302.2294
1620.7594,-332.40076
1620.7848,-626.06165
1621.0393,-396.46356
1621.311,-523.13007
1621.5879,-395.2105
1621.7316,-1284.5583
1621.9244,-1468.5066
1622.4092,-605.30396
1622.7297,-513.4184
1622.9973,-721.9648
1623.3036,-1331.4725
1623.311,-650.75165
1623.4427,-1553.3723
1623.6443,-1675.1326
1624.0303,-545.4454
1624.1543,-440.39105
1624.2122,-1456.2379
1624.561,-330.19415
1624.6548,-1273.2668
1624.6685,-1434.0554
1624.7853,-723.1266
1624.835,-358.81717
1624.9742,-512.762
1625.1001,-1603.8698
1625.1095,-1626.5714
